ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv,limit_status
688109.SH,20260821,,0.9304,,,,334.349,7.4646,,,,,,,,575785.0,,
002655.SZ,20260821,,9.0129,,,,306.665,15.7368,,,,,,,,1377030.0,,
600748.SH,20260821,,0.6861,,,,,0.6928,,,,,,,,715690.0,,
300720.SZ,20260821,,5.5427,,,,651.697,25.3545,,,,,,,,1492560.0,,
300885.SZ,20260821,,1.5844,,,,80.0067,5.3956,,,,,,,,493574.0,,
002263.SZ,20260821,,1.6054,,,,308.84,2.0151,,,,,,,,559751.0,,
001208.SZ,20260821,,4.1234,,,,79.9131,2.9476,,,,,,,,866880.0,,
002985.SZ,20260821,,0.6057,,,,39.1901,3.0337,,,,,,,,836603.0,,
000828.SZ,20260821,,0.748,,,,11.7228,0.951,,,,,,,,986502.0,,
001379.SZ,20260821,,3.8349,,,,54.7508,2.1386,,,,,,,,322000.0,,
688212.SH,20260821,,2.711,,,,,3.1131,,,,,,,,380699.0,,
000532.SZ,20260821,,2.7374,,,,21.1068,2.3006,,,,,,,,378490.0,,
301172.SZ,20260821,,2.1994,,,,111.981,2.6464,,,,,,,,394297.0,,
688392.SH,20260821,,4.7033,,,,154.656,12.0139,,,,,,,,2230410.0,,
603458.SH,20260821,,6.3283,,,,,1.0925,,,,,,,,281635.0,,
300971.SZ,20260821,,2.619,,,,23.527,2.0416,,,,,,,,221088.0,,
688552.SH,20260821,,0.644,,,,,3.4385,,,,,,,,887974.0,,
301167.SZ,20260821,,2.1778,,,,75.8138,1.6756,,,,,,,,160944.0,,
920222.BJ,20260821,,10.0945,,,,36.3175,6.2844,,,,,,,,214546.0,,
002544.SZ,20260821,,1.1819,,,,439.293,2.9411,,,,,,,,1095660.0,,
000031.SZ,20260821,,0.8841,,,,,0.9011,,,,,,,,921557.0,,
603162.SH,20260821,,10.0791,,,,18.8181,3.4819,,,,,,,,1696620.0,,
603665.SH,20260821,,1.0734,,,,,5.0488,,,,,,,,335071.0,,
920126.BJ,20260821,,2.9487,,,,17.0292,2.4031,,,,,,,,186266.0,,
603237.SH,20260821,,0.5903,,,,25.3143,1.7122,,,,,,,,277357.0,,
600906.SH,20260821,,1.0056,,,,18.3226,1.6354,,,,,,,,2086540.0,,
300201.SZ,20260821,,3.3802,,,,47.5817,8.1722,,,,,,,,1538790.0,,
301132.SZ,20260821,,4.5673,,,,49.5912,2.9551,,,,,,,,542588.0,,
920414.BJ,20260821,,1.3807,,,,,2.2913,,,,,,,,61485.8,,
688302.SH,20260821,,2.0605,,,,,3.4932,,,,,,,,361110.0,,
688626.SH,20260821,,1.3069,,,,86.8275,3.3229,,,,,,,,699200.0,,
002810.SZ,20260821,,1.5713,,,,30.1955,3.2068,,,,,,,,729427.0,,
920475.BJ,20260821,,1.0123,,,,,3.4138,,,,,,,,121070.0,,
003008.SZ,20260821,,1.6753,,,,25.2452,1.9403,,,,,,,,202280.0,,
300380.SZ,20260821,,1.4753,,,,105.6,9.4955,,,,,,,,391644.0,,
301590.SZ,20260821,,1.5577,,,,106.48,2.2628,,,,,,,,438497.0,,
301418.SZ,20260821,,4.3117,,,,335.708,1.7075,,,,,,,,275807.0,,
002153.SZ,20260821,,1.2222,,,,,3.1314,,,,,,,,2096020.0,,
000534.SZ,20260821,,3.117,,,,67.8507,7.3653,,,,,,,,1377310.0,,
300449.SZ,20260821,,1.3442,,,,,9.7537,,,,,,,,271383.0,,
300868.SZ,20260821,,4.2458,,,,,7.6227,,,,,,,,1119170.0,,
002432.SZ,20260821,,3.62,,,,14.3586,1.5237,,,,,,,,3293870.0,,
000825.SZ,20260821,,0.4085,,,,,0.5944,,,,,,,,1942420.0,,
688416.SH,20260821,,3.8827,,,,,6.1173,,,,,,,,813960.0,,
301281.SZ,20260821,,3.2008,,,,202.674,3.4269,,,,,,,,477126.0,,
920634.BJ,20260821,,2.3071,,,,62.6668,3.637,,,,,,,,106536.0,,
601801.SH,20260821,,0.6561,,,,14.3612,0.886,,,,,,,,1076860.0,,
600131.SH,20260821,,0.3287,,,,28.1012,2.8438,,,,,,,,1843360.0,,
301035.SZ,20260821,,0.2848,,,,20.0709,2.4885,,,,,,,,1912920.0,,
001382.SZ,20260821,,2.7525,,,,72.4245,4.2326,,,,,,,,694220.0,,
300047.SZ,20260821,,1.6018,,,,201.165,1.7442,,,,,,,,577797.0,,
603655.SH,20260821,,1.6701,,,,78.3906,6.2742,,,,,,,,351496.0,,
001289.SZ,20260821,,0.0705,,,,30.8032,1.7047,,,,,,,,13074800.0,,
600032.SH,20260821,,0.5822,,,,36.0382,1.263,,,,,,,,1623160.0,,
300001.SZ,20260821,,1.3702,,,,30.616,4.4272,,,,,,,,3827670.0,,
920566.BJ,20260821,,2.8555,,,,15.6628,1.6638,,,,,,,,142873.0,,
920885.BJ,20260821,,1.4715,,,,74.2019,5.0537,,,,,,,,208059.0,,
300994.SZ,20260821,,1.2569,,,,20.9542,2.1127,,,,,,,,260359.0,,
002335.SZ,20260821,,1.8387,,,,53.5265,3.5229,,,,,,,,2285860.0,,
002595.SZ,20260821,,0.3516,,,,23.5108,4.4813,,,,,,,,5616720.0,,
600111.SH,20260821,,1.1573,,,,43.0512,5.5311,,,,,,,,14521700.0,,
301539.SZ,20260821,,1.2255,,,,794.016,2.8004,,,,,,,,216080.0,,
600834.SH,20260821,,0.9605,,,,71.4745,2.016,,,,,,,,351353.0,,
600106.SH,20260821,,0.6147,,,,66.9632,1.0721,,,,,,,,570152.0,,
920564.BJ,20260821,,1.0655,,,,,4.6662,,,,,,,,142851.0,,
002347.SZ,20260821,,2.5153,,,,,2.7382,,,,,,,,302317.0,,
600916.SH,20260821,,6.4616,,,,44.8926,1.8728,,,,,,,,1367520.0,,
605589.SH,20260821,,2.699,,,,34.5468,3.0488,,,,,,,,3292450.0,,
300013.SZ,20260821,,2.4247,,,,,12.6472,,,,,,,,227252.0,,
301665.SZ,20260821,,3.3675,,,,20.7282,2.8922,,,,,,,,1080450.0,,
002671.SZ,20260821,,1.5853,,,,40.3732,1.3492,,,,,,,,221267.0,,
002204.SZ,20260821,,0.7225,,,,16.2816,1.2391,,,,,,,,996587.0,,
002058.SZ,20260821,,1.3648,,,,11.0432,36.9754,,,,,,,,234251.0,,
600798.SH,20260821,,2.566,,,,61.4756,1.0204,,,,,,,,402982.0,,
000707.SZ,20260821,,1.1334,,,,,0.979,,,,,,,,270724.0,,
603565.SH,20260821,,1.5012,,,,13.0274,2.3543,,,,,,,,2580980.0,,
600838.SH,20260821,,1.8143,,,,69.4044,1.927,,,,,,,,297454.0,,
000803.SZ,20260821,,2.8612,,,,75.5893,2.3228,,,,,,,,345992.0,,
600783.SH,20260821,,4.3435,,,,76.2334,2.892,,,,,,,,1272850.0,,
301559.SZ,20260821,,1.1937,,,,69.2296,1.7069,,,,,,,,783000.0,,
002069.SZ,20260821,,1.5093,,,,,89.6214,,,,,,,,246045.0,,
603585.SH,20260821,,0.9945,,,,16.551,0.9915,,,,,,,,276182.0,,
300897.SZ,20260821,,1.4759,,,,205.364,3.1641,,,,,,,,309633.0,,
603877.SH,20260821,,0.3631,,,,29.624,1.3393,,,,,,,,587381.0,,
688247.SH,20260821,,2.4419,,,,101.582,3.3814,,,,,,,,442460.0,,
300407.SZ,20260821,,5.1602,,,,55.4861,2.2567,,,,,,,,424734.0,,
301028.SZ,20260821,,3.4499,,,,21.2819,2.9235,,,,,,,,511881.0,,
002557.SZ,20260821,,1.1147,,,,22.9171,1.7204,,,,,,,,938362.0,,
301510.SZ,20260821,,1.281,,,,137.0,7.2907,,,,,,,,1057960.0,,
002722.SZ,20260821,,1.0763,,,,16.1628,0.9578,,,,,,,,285970.0,,
301396.SZ,20260821,,8.8515,,,,1140.78,32.2964,,,,,,,,3998890.0,,
001896.SZ,20260821,,2.2998,,,,48.4544,5.1042,,,,,,,,1818730.0,,
301683.SZ,20260821,,3.7556,,,,29.5079,2.6238,,,,,,,,623465.0,,
002600.SZ,20260821,,0.9564,,,,47.0121,4.0745,,,,,,,,9939230.0,,
300912.SZ,20260821,,5.0217,,,,,5.0084,,,,,,,,224239.0,,
300578.SZ,20260821,,1.7859,,,,,2.7033,,,,,,,,311680.0,,
920163.BJ,20260821,,1.0553,,,,28.8814,2.7388,,,,,,,,141504.0,,
600897.SH,20260821,,0.4046,,,,11.9884,1.2293,,,,,,,,610808.0,,
603700.SH,20260821,,2.2636,,,,30.0809,1.3902,,,,,,,,228356.0,,
603333.SH,20260821,,2.9935,,,,,2.9988,,,,,,,,612205.0,,
001391.SZ,20260821,,0.9979,,,,20.0531,1.8194,,,,,,,,4969010.0,,
600409.SH,20260821,,0.8953,,,,813.643,1.0055,,,,,,,,1385180.0,,
920455.BJ,20260821,,0.3847,,,,37.3509,2.9276,,,,,,,,103276.0,,
688711.SH,20260821,,5.216,,,,331.393,5.3387,,,,,,,,561389.0,,
300381.SZ,20260821,,1.5882,,,,,1.1769,,,,,,,,302029.0,,
300670.SZ,20260821,,2.3814,,,,,4.7624,,,,,,,,201561.0,,
000078.SZ,20260821,,2.4187,,,,,3.4329,,,,,,,,426242.0,,
600420.SH,20260821,,1.2516,,,,15.7898,0.8153,,,,,,,,1134630.0,,
002703.SZ,20260821,,3.4495,,,,64.6642,5.3064,,,,,,,,1122890.0,,
603330.SH,20260821,,28.8385,,,,,3.31,,,,,,,,431376.0,,
603369.SH,20260821,,1.0614,,,,14.1546,2.0278,,,,,,,,3477330.0,,
001266.SZ,20260821,,2.7895,,,,72.6893,3.6129,,,,,,,,356354.0,,
600629.SH,20260821,,2.2659,,,,1227.66,3.6232,,,,,,,,1908680.0,,
601133.SH,20260821,,1.498,,,,69.4576,4.4063,,,,,,,,1333920.0,,
600718.SH,20260821,,0.4746,,,,,1.0913,,,,,,,,965526.0,,
301231.SZ,20260821,,5.8078,,,,,2.8149,,,,,,,,228640.0,,
300848.SZ,20260821,,0.9824,,,,59.3435,3.4611,,,,,,,,539994.0,,
301381.SZ,20260821,,1.0531,,,,33.2918,3.3113,,,,,,,,927192.0,,
002364.SZ,20260821,,6.0982,,,,168.572,8.8315,,,,,,,,2208610.0,,
920395.BJ,20260821,,0.3464,,,,29.1424,4.2025,,,,,,,,105132.0,,
601658.SH,20260821,,0.1234,,,,6.8053,0.5793,,,,,,,,59807300.0,,
603486.SH,20260821,,0.7176,,,,20.9554,3.8132,,,,,,,,3538130.0,,
603916.SH,20260821,,2.1557,,,,37.45,1.1606,,,,,,,,493465.0,,
301180.SZ,20260821,,1.6335,,,,,3.5851,,,,,,,,469212.0,,
300876.SZ,20260821,,1.8226,,,,,2.3495,,,,,,,,237939.0,,
600622.SH,20260821,,1.6291,,,,,1.696,,,,,,,,338929.0,,
920627.BJ,20260821,,1.783,,,,42.7872,2.7171,,,,,,,,128641.0,,
600429.SH,20260821,,0.6807,,,,,1.3954,,,,,,,,673901.0,,
603166.SH,20260821,,1.2307,,,,21.6873,2.5908,,,,,,,,708279.0,,
603617.SH,20260821,,1.3525,,,,55.4062,1.6913,,,,,,,,263512.0,,
603444.SH,20260821,,2.801,,,,12.3409,4.5652,,,,,,,,2765010.0,,
603125.SH,20260821,,0.6894,,,,45.6714,3.6842,,,,,,,,931933.0,,
002132.SZ,20260821,,6.5176,,,,95.8427,1.8914,,,,,,,,668537.0,,
601113.SH,20260821,,0.8079,,,,33.2314,1.1314,,,,,,,,457703.0,,
688089.SH,20260821,,0.9035,,,,22.6492,0.7865,,,,,,,,124936.0,,
300700.SZ,20260821,,2.104,,,,,9.8196,,,,,,,,757531.0,,
600843.SH,20260821,,0.9869,,,,,1.8193,,,,,,,,493511.0,,
301589.SZ,20260821,,1.2589,,,,21.788,3.3053,,,,,,,,1265610.0,,
600742.SH,20260821,,0.3826,,,,12.5201,0.6578,,,,,,,,561009.0,,
002886.SZ,20260821,,8.2955,,,,76.1487,3.0168,,,,,,,,559044.0,,
300632.SZ,20260821,,4.7532,,,,,3.3017,,,,,,,,571910.0,,
601107.SH,20260821,,0.3769,,,,11.3363,0.9688,,,,,,,,1681930.0,,
688180.SH,20260821,,4.013,,,,,6.516,,,,,,,,3841870.0,,
002315.SZ,20260821,,2.6177,,,,21.7938,3.7082,,,,,,,,1066900.0,,
301359.SZ,20260821,,1.9679,,,,58.3372,2.343,,,,,,,,201415.0,,
603506.SH,20260821,,6.9734,,,,17.3113,1.642,,,,,,,,203363.0,,
603686.SH,20260821,,1.6923,,,,33.5578,1.5048,,,,,,,,526766.0,,
001368.SZ,20260821,,2.9424,,,,26.297,1.8692,,,,,,,,264928.0,,
603393.SH,20260821,,2.9909,,,,18.0943,1.0664,,,,,,,,1033100.0,,
920179.BJ,20260821,,3.6926,,,,247.127,5.1884,,,,,,,,390526.0,,
600176.SH,20260821,,5.2742,,,,37.1365,5.0759,,,,,,,,16829200.0,,
600398.SH,20260821,,0.4182,,,,12.9978,1.4713,,,,,,,,2833630.0,,
600973.SH,20260821,,0.6613,,,,,2.4586,,,,,,,,832419.0,,
300917.SZ,20260821,,6.3995,,,,34.7341,3.7007,,,,,,,,447343.0,,
000518.SZ,20260821,,8.6251,,,,,12.6699,,,,,,,,391231.0,,
002355.SZ,20260821,,2.1335,,,,,3.9288,,,,,,,,321539.0,,
600033.SH,20260821,,0.7382,,,,10.0868,0.7673,,,,,,,,966029.0,,
301234.SZ,20260821,,7.0179,,,,306.661,8.497,,,,,,,,653480.0,,
002235.SZ,20260821,,4.6659,,,,,6.9281,,,,,,,,505387.0,,
002506.SZ,20260821,,2.3698,,,,,16.2179,,,,,,,,1526930.0,,
000988.SZ,20260821,,3.4585,,,,63.1815,9.1865,,,,,,,,10736800.0,,
002025.SZ,20260821,,3.6444,,,,150.932,4.2746,,,,,,,,2845340.0,,
301449.SZ,20260821,,11.4306,,,,38.1567,3.2279,,,,,,,,374348.0,,
920077.BJ,20260821,,1.1378,,,,39.1577,3.0193,,,,,,,,809011.0,,
300129.SZ,20260821,,1.6489,,,,45.2398,1.4361,,,,,,,,828313.0,,
605055.SH,20260821,,0.8469,,,,,4.3181,,,,,,,,424160.0,,
002766.SZ,20260821,,1.9213,,,,,3.3616,,,,,,,,358556.0,,
688193.SH,20260821,,1.1259,,,,138.925,2.0965,,,,,,,,192576.0,,
001312.SZ,20260821,,2.1664,,,,17.9661,1.7233,,,,,,,,404833.0,,
688777.SH,20260821,,0.9674,,,,182.002,7.1844,,,,,,,,7208530.0,,
600516.SH,20260821,,0.7126,,,,215.374,1.2519,,,,,,,,2045190.0,,
603611.SH,20260821,,0.4098,,,,11.3536,1.3356,,,,,,,,432769.0,,
001256.SZ,20260821,,2.5208,,,,22.9329,2.5258,,,,,,,,331289.0,,
600265.SH,20260821,,0.5482,,,,,14.0398,,,,,,,,297242.0,,
920090.BJ,20260821,,3.322,,,,,22.6047,,,,,,,,78338.1,,
688306.SH,20260821,,0.4434,,,,1319.25,6.0941,,,,,,,,1066150.0,,
002940.SZ,20260821,,11.5825,,,,41.8555,3.2342,,,,,,,,532361.0,,
003020.SZ,20260821,,6.8617,,,,25.5318,2.2458,,,,,,,,414217.0,,
688022.SH,20260821,,1.45,,,,99.8903,2.2076,,,,,,,,146858.0,,
601222.SH,20260821,,0.4822,,,,61.5115,0.7342,,,,,,,,1112460.0,,
688101.SH,20260821,,1.9883,,,,13.2974,1.0844,,,,,,,,487726.0,,
601952.SH,20260821,,1.9317,,,,24.3007,1.6166,,,,,,,,1163030.0,,
002488.SZ,20260821,,2.0324,,,,143.998,2.3673,,,,,,,,821237.0,,
688479.SH,20260821,,3.3475,,,,139.363,3.5344,,,,,,,,665780.0,,
603398.SH,20260821,,1.9889,,,,,,,,,,,,,469200.0,,
001212.SZ,20260821,,1.4478,,,,,3.5379,,,,,,,,677234.0,,
002628.SZ,20260821,,1.5071,,,,,1.3385,,,,,,,,371736.0,,
000576.SZ,20260821,,1.2006,,,,44.1989,1.8839,,,,,,,,311166.0,,
300528.SZ,20260821,,1.8124,,,,,12.5536,,,,,,,,481782.0,,
600765.SH,20260821,,0.5012,,,,35.7435,1.4176,,,,,,,,2033770.0,,
688056.SH,20260821,,1.1486,,,,84.3892,3.5524,,,,,,,,288966.0,,
002572.SZ,20260821,,1.4122,,,,9.1579,1.058,,,,,,,,779105.0,,
920218.BJ,20260821,,5.8838,,,,20.2187,2.5993,,,,,,,,153996.0,,
000883.SZ,20260821,,0.244,,,,15.2298,0.8301,,,,,,,,3136170.0,,
301260.SZ,20260821,,0.7553,,,,,1.5091,,,,,,,,651080.0,,
300769.SZ,20260821,,5.7764,,,,,2.5322,,,,,,,,1321090.0,,
300855.SZ,20260821,,3.991,,,,42.9579,6.0848,,,,,,,,1337690.0,,
603070.SH,20260821,,0.4964,,,,178.436,2.1848,,,,,,,,465561.0,,
605058.SH,20260821,,1.1502,,,,25.8067,2.1149,,,,,,,,384326.0,,
605180.SH,20260821,,2.5853,,,,99.0038,1.8614,,,,,,,,213785.0,,
920099.BJ,20260821,,1.4324,,,,21.9813,1.8859,,,,,,,,172072.0,,
000719.SZ,20260821,,0.641,,,,8.9551,0.9962,,,,,,,,1232960.0,,
600908.SH,20260821,,0.7195,,,,5.0762,0.5104,,,,,,,,1180740.0,,
000528.SZ,20260821,,0.6902,,,,10.5287,0.8622,,,,,,,,1640460.0,,
002386.SZ,20260821,,1.2694,,,,49.7747,0.995,,,,,,,,761464.0,,
603248.SH,20260821,,2.7325,,,,42.5613,3.5661,,,,,,,,833060.0,,
000822.SZ,20260821,,0.8883,,,,,1.0358,,,,,,,,387575.0,,
688292.SH,20260821,,0.9446,,,,,2.771,,,,,,,,269988.0,,
603400.SH,20260821,,14.9037,,,,74.2129,5.3327,,,,,,,,634220.0,,
600975.SH,20260821,,1.0673,,,,,3.4275,,,,,,,,612334.0,,
300453.SZ,20260821,,3.6681,,,,18.4692,3.3779,,,,,,,,516341.0,,
000633.SZ,20260821,,1.4278,,,,381.057,10.2101,,,,,,,,204492.0,,
688553.SH,20260821,,2.9746,,,,331.086,1.9734,,,,,,,,746074.0,,
002126.SZ,20260821,,1.6377,,,,35.3855,4.536,,,,,,,,3393210.0,,
600779.SH,20260821,,0.3106,,,,33.8928,2.4797,,,,,,,,1310410.0,,
003012.SZ,20260821,,0.5973,,,,16.2892,0.7159,,,,,,,,541467.0,,
300768.SZ,20260821,,1.1187,,,,46.7138,2.6642,,,,,,,,941278.0,,
000898.SZ,20260821,,0.33,,,,,0.4414,,,,,,,,1873840.0,,
003015.SZ,20260821,,2.0924,,,,36.925,3.046,,,,,,,,345993.0,,
301299.SZ,20260821,,1.831,,,,39.3257,4.5176,,,,,,,,263337.0,,
002361.SZ,20260821,,13.9802,,,,,4.5398,,,,,,,,994783.0,,
002158.SZ,20260821,,1.1123,,,,29.8123,3.1585,,,,,,,,1409000.0,,
000807.SZ,20260821,,1.8758,,,,10.3397,2.5174,,,,,,,,8975070.0,,
688172.SH,20260821,,0.7298,,,,,4.3729,,,,,,,,7944690.0,,
603501.SH,20260821,,0.8765,,,,29.3114,3.2859,,,,,,,,10793600.0,,
688718.SH,20260821,,0.9977,,,,49.3246,3.0756,,,,,,,,248121.0,,
688766.SH,20260821,,8.4505,,,,69.3952,20.6267,,,,,,,,6894640.0,,
300520.SZ,20260821,,2.4107,,,,,4.1161,,,,,,,,704379.0,,
002817.SZ,20260821,,1.7968,,,,31.5058,2.0473,,,,,,,,200097.0,,
300452.SZ,20260821,,8.385,,,,16.9694,2.922,,,,,,,,299401.0,,
600610.SH,20260821,,11.8653,,,,152.057,60.6311,,,,,,,,843093.0,,
002912.SZ,20260821,,1.3257,,,,119.12,1.9652,,,,,,,,321184.0,,
002603.SZ,20260821,,3.3896,,,,20.0698,2.4112,,,,,,,,2748310.0,,
000711.SZ,20260821,,5.9475,,,,,26.0519,,,,,,,,1902050.0,,
600814.SH,20260821,,0.604,,,,21.4945,1.2811,,,,,,,,490297.0,,
688671.SH,20260821,,1.7416,,,,,1.9333,,,,,,,,193314.0,,
300677.SZ,20260821,,1.298,,,,47.4494,1.7368,,,,,,,,3169660.0,,
301512.SZ,20260821,,1.8246,,,,76.6561,2.2052,,,,,,,,232662.0,,
002845.SZ,20260821,,3.6432,,,,53.1364,1.7137,,,,,,,,431713.0,,
301016.SZ,20260821,,1.0637,,,,52.5502,3.5523,,,,,,,,366465.0,,
000042.SZ,20260821,,2.0252,,,,,1.7535,,,,,,,,582392.0,,
301235.SZ,20260821,,6.3712,,,,46.6707,3.1929,,,,,,,,603649.0,,
688100.SH,20260821,,0.7146,,,,22.389,3.5044,,,,,,,,1261660.0,,
002234.SZ,20260821,,4.3641,,,,,1.6277,,,,,,,,277074.0,,
688420.SH,20260821,,0.6876,,,,,1.3908,,,,,,,,198437.0,,
300003.SZ,20260821,,2.6237,,,,27.0203,1.3646,,,,,,,,2243450.0,,
002896.SZ,20260821,,5.7783,,,,239.231,11.1929,,,,,,,,1348540.0,,
600252.SH,20260821,,2.8511,,,,,1.3432,,,,,,,,706884.0,,
688513.SH,20260821,,1.6189,,,,29.0104,2.7419,,,,,,,,804281.0,,
601699.SH,20260821,,1.1298,,,,42.4195,1.0771,,,,,,,,4992660.0,,
688379.SH,20260821,,3.5208,,,,39.3256,3.6333,,,,,,,,510035.0,,
603637.SH,20260821,,7.3483,,,,50.9278,2.9847,,,,,,,,311246.0,,
603937.SH,20260821,,2.7337,,,,1044.77,1.5726,,,,,,,,243359.0,,
600015.SH,20260821,,0.3513,,,,3.9371,0.3323,,,,,,,,10678900.0,,
600548.SH,20260821,,0.1458,,,,17.5835,0.8843,,,,,,,,2075970.0,,
600319.SH,20260821,,1.9047,,,,,7.246,,,,,,,,244645.0,,
002255.SZ,20260821,,1.4076,,,,16.5972,1.3823,,,,,,,,641440.0,,
000736.SZ,20260821,,3.814,,,,,2.6491,,,,,,,,324988.0,,
300397.SZ,20260821,,3.5002,,,,,4.0781,,,,,,,,584412.0,,
002023.SZ,20260821,,3.4933,,,,,2.0037,,,,,,,,750492.0,,
000801.SZ,20260821,,0.7457,,,,65.5451,3.6214,,,,,,,,1128120.0,,
603268.SH,20260821,,2.6082,,,,53.3012,17.66,,,,,,,,18623200.0,,
600930.SH,20260821,,0.871,,,,25.6047,1.4843,,,,,,,,16393700.0,,
300404.SZ,20260821,,25.5437,,,,129.286,5.2119,,,,,,,,556636.0,,
000683.SZ,20260821,,1.3997,,,,21.7615,1.8229,,,,,,,,2248680.0,,
300207.SZ,20260821,,1.7786,,,,42.3898,1.3503,,,,,,,,3327280.0,,
300583.SZ,20260821,,1.7249,,,,,1.3848,,,,,,,,244526.0,,
000557.SZ,20260821,,0.5049,,,,18.9343,0.8264,,,,,,,,527932.0,,
688512.SH,20260821,,2.5202,,,,,4.2845,,,,,,,,680971.0,,
920879.BJ,20260821,,0.3049,,,,31.5776,3.8499,,,,,,,,250283.0,,
002647.SZ,20260821,,3.3877,,,,,22.8471,,,,,,,,1421910.0,,
300185.SZ,20260821,,1.1435,,,,158.684,1.5246,,,,,,,,1077670.0,,
688550.SH,20260821,,2.8736,,,,25.0859,2.0569,,,,,,,,682968.0,,
688276.SH,20260821,,4.8294,,,,,1.8926,,,,,,,,718110.0,,
300648.SZ,20260821,,2.2102,,,,,6.1052,,,,,,,,708454.0,,
600166.SH,20260821,,1.3472,,,,16.0054,1.4218,,,,,,,,2288130.0,,
605008.SH,20260821,,2.2334,,,,,4.2799,,,,,,,,835875.0,,
002299.SZ,20260821,,1.4392,,,,20.4508,1.7317,,,,,,,,1988430.0,,
002418.SZ,20260821,,5.1055,,,,241.473,2.8797,,,,,,,,419332.0,,
603286.SH,20260821,,1.5944,,,,,5.982,,,,,,,,484482.0,,
001259.SZ,20260821,,2.5584,,,,315.469,4.7324,,,,,,,,341011.0,,
600698.SH,20260821,,1.2891,,,,,9.5166,,,,,,,,703164.0,,
920184.BJ,20260821,,0.9561,,,,67.2018,2.2888,,,,,,,,144373.0,,
300572.SZ,20260821,,1.8275,,,,,2.7123,,,,,,,,436453.0,,
300128.SZ,20260821,,5.9796,,,,,15.247,,,,,,,,643062.0,,
002957.SZ,20260821,,5.5981,,,,59.7197,5.3809,,,,,,,,1781150.0,,
603122.SH,20260821,,5.1613,,,,,4.519,,,,,,,,471692.0,,
301399.SZ,20260821,,3.4432,,,,275.798,2.4719,,,,,,,,320825.0,,
600845.SH,20260821,,0.5413,,,,38.1636,4.4723,,,,,,,,4958460.0,,
688622.SH,20260821,,0.4021,,,,,24.8084,,,,,,,,734250.0,,
300537.SZ,20260821,,3.0506,,,,356.515,4.4875,,,,,,,,406959.0,,
300725.SZ,20260821,,15.2133,,,,57.1084,2.6352,,,,,,,,1203170.0,,
300248.SZ,20260821,,4.3352,,,,71.1748,1.9573,,,,,,,,421092.0,,
002107.SZ,20260821,,1.9414,,,,30.4165,5.1018,,,,,,,,360756.0,,
603500.SH,20260821,,1.5865,,,,22.8824,2.9341,,,,,,,,316477.0,,
300608.SZ,20260821,,2.0302,,,,,2.7955,,,,,,,,353250.0,,
688981.SH,20260821,,1.5287,,,,211.754,7.132,,,,,,,,106842000.0,,
300012.SZ,20260821,,3.2327,,,,22.8799,3.1455,,,,,,,,2546120.0,,
605336.SH,20260821,,0.7793,,,,,1.0848,,,,,,,,195701.0,,
600826.SH,20260821,,0.4679,,,,16.9292,1.3159,,,,,,,,570657.0,,
000551.SZ,20260821,,2.9799,,,,19.3611,1.9815,,,,,,,,606886.0,,
300292.SZ,20260821,,2.6857,,,,45.3836,3.8177,,,,,,,,560858.0,,
688339.SH,20260821,,0.9127,,,,,2.1266,,,,,,,,409867.0,,
601566.SH,20260821,,0.7828,,,,27.9447,1.177,,,,,,,,480971.0,,
300688.SZ,20260821,,7.3661,,,,,13.5463,,,,,,,,496615.0,,
002130.SZ,20260821,,1.1157,,,,20.2746,2.4921,,,,,,,,2280420.0,,
603683.SH,20260821,,6.8901,,,,48.127,2.7347,,,,,,,,462475.0,,
002337.SZ,20260821,,0.8844,,,,54.2558,2.0427,,,,,,,,272529.0,,
300412.SZ,20260821,,2.8103,,,,89.9107,2.1868,,,,,,,,227973.0,,
002897.SZ,20260821,,3.2665,,,,38.0651,3.9361,,,,,,,,1118890.0,,
300695.SZ,20260821,,0.6506,,,,16.5869,1.742,,,,,,,,501672.0,,
688008.SH,20260821,,1.8483,,,,95.7058,11.7424,,,,,,,,24477900.0,,
000902.SZ,20260821,,0.7609,,,,10.5365,1.3647,,,,,,,,1708950.0,,
600126.SH,20260821,,1.6426,,,,333.089,1.1779,,,,,,,,2289730.0,,
300609.SZ,20260821,,2.2633,,,,,3.2934,,,,,,,,302208.0,,
300252.SZ,20260821,,3.5774,,,,246.506,3.6138,,,,,,,,795741.0,,
688629.SH,20260821,,2.3112,,,,150.807,33.7951,,,,,,,,6512960.0,,
000967.SZ,20260821,,1.8579,,,,47.9625,1.6273,,,,,,,,2798200.0,,
920403.BJ,20260821,,9.0159,,,,25.032,3.7428,,,,,,,,211053.0,,
002186.SZ,20260821,,1.2002,,,,278.422,3.3665,,,,,,,,287279.0,,
002229.SZ,20260821,,10.2359,,,,,5.0931,,,,,,,,545314.0,,
301153.SZ,20260821,,0.8171,,,,49.6019,3.2441,,,,,,,,602851.0,,
002312.SZ,20260821,,0.6162,,,,38.9182,1.6145,,,,,,,,1561140.0,,
920580.BJ,20260821,,1.1392,,,,35.8297,2.6371,,,,,,,,92536.0,,
600362.SH,20260821,,2.2024,,,,19.8617,1.888,,,,,,,,15880100.0,,
002150.SZ,20260821,,2.6235,,,,32.7478,3.8134,,,,,,,,826390.0,,
