ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv
002925.SZ,20260819,22.39,2.2677,6.4386,1.06,29.9406,29.1026,3.3439,4.1829,3.919,1.3247,1.0142,77166.9053,73104.8118,25747.1637,1727766.891,1636816.6959
603205.SH,20260819,21.46,1.7348,1.7348,0.92,30.042,30.4039,2.1986,3.2681,3.2771,1.2582,1.165,15600.0,4134.0,4134.0,334776.0,88715.64
688097.SH,20260819,46.16,1.9147,4.0575,1.09,34.7523,31.5867,4.2953,3.1402,2.8207,0.5063,0.5209,44664.7765,44664.7765,21076.9352,2061726.2448,2061726.2448
688584.SH,20260819,29.85,6.0789,13.2157,1.36,159.358,168.2958,4.8004,15.2329,15.2341,0.6663,0.3331,66919.5352,34330.023,15790.945,1997547.9705,1024751.097
300210.SZ,20260819,8.3,2.3035,2.9917,1.4,,,10.7195,12.2778,16.4703,,,48421.9953,48421.9953,37283.521,401902.6,401902.6
001388.SZ,20260819,21.25,4.075,5.7393,0.58,36.2503,42.3981,3.4302,4.7213,4.9457,1.8842,3.4741,23376.6,12511.8572,8883.615,496752.75,265877.025
300435.SZ,20260819,17.35,4.6496,7.0234,1.37,14.8595,14.9998,1.9366,2.4327,2.5374,1.1527,1.4409,38571.3,36887.4635,24420.0105,669212.055,639997.431
688622.SH,20260819,104.01,0.3321,0.7138,0.88,,,24.7632,73.739,84.3673,,,7046.5521,7046.5521,3278.2343,732911.6655,732911.6655
300480.SZ,20260819,33.59,9.9737,11.5827,1.41,308.72,139.3039,6.9337,18.5547,14.8932,0.1413,,37022.26,25899.8292,22302.0497,1243577.7134,869975.2897
000722.SZ,20260819,12.89,2.217,4.5742,0.68,102.093,90.9472,2.3246,21.0925,21.0649,0.3151,0.3151,57135.4787,46415.8282,22496.9877,736476.3204,598300.0255
600745.SH,20260819,16.3,2.7828,3.5983,0.87,,,0.904,0.6644,2.7963,,,127386.9249,127386.9249,98517.0148,2076406.796,2076406.796
300190.SZ,20260819,3.6,1.3358,1.8653,0.87,,,1.1135,2.0807,2.1062,,,94808.905,94424.1642,67616.9386,341312.04,339926.976
600094.SH,20260819,3.9,0.9739,1.5146,0.78,63.196,62.8457,0.8823,4.0361,4.6871,,,232495.0045,212622.995,136726.7511,906730.5,829229.7
001300.SZ,20260819,10.91,1.447,4.8779,0.63,,,2.7631,5.8114,5.6123,0.0912,,24377.5914,24377.5914,7231.4485,265959.5069,265959.5069
300706.SZ,20260819,52.71,8.4476,12.0498,0.92,,,11.732,5.6717,5.2139,,,15353.6299,11383.0549,7980.2013,809289.8373,600000.5655
920237.BJ,20260819,11.98,0.7065,1.8697,0.84,27.0864,28.5828,2.1513,3.262,3.3711,1.7512,0.7588,9503.208,9323.3498,3523.1936,113848.4318,111693.7306
603579.SH,20260819,17.79,1.1311,2.2585,1.11,23.7337,20.2644,1.2486,2.274,2.2077,1.7134,2.786,20105.2364,20105.2364,10069.1844,357672.2196,357672.2196
603776.SH,20260819,19.96,1.5263,2.461,1.91,,,1.637,13.6151,12.4629,1.0665,,28076.0572,28076.0572,17412.4911,560398.1576,560398.1576
601003.SH,20260819,3.6,0.7625,4.4885,1.08,14.1326,21.8441,1.0097,0.1377,0.1399,,2.7778,263422.1771,256279.32,43538.1917,948319.848,922605.552
300327.SZ,20260819,22.3,2.8791,3.7671,1.08,126.531,116.9545,4.2056,5.9279,5.8925,0.8919,0.4484,34137.0172,33885.4231,25897.6659,761255.323,755644.866
300901.SZ,20260819,17.09,3.3115,7.8757,1.45,1056.5357,433.7552,4.2211,11.1574,10.1089,,,24000.0,24000.0,10091.3896,410160.0,410160.0
300130.SZ,20260819,17.93,2.0648,2.3964,0.71,21.6968,24.2727,2.2516,3.1988,3.0405,2.7886,3.3463,56730.5434,43416.7744,37409.1302,1017178.5822,778462.6861
688190.SH,20260819,74.2,1.089,3.0034,1.23,30.2456,32.0981,3.3103,4.7121,4.5973,1.2534,1.8868,12000.0,12000.0,4350.9765,890400.0,890400.0
002913.SZ,20260819,57.47,2.9275,8.6445,1.47,59.2344,85.5949,4.1171,3.2984,3.2117,1.044,0.5173,31736.0504,30543.8924,10343.8924,1823870.8165,1755357.4962
301388.SZ,20260819,23.4,1.1883,2.8987,0.91,113.3109,107.0898,2.4341,5.0301,4.8593,0.4274,0.8547,10244.76,7268.3036,2979.6313,239727.384,170078.22
920033.BJ,20260819,14.03,0.7387,1.2078,0.82,75.6503,43.6856,2.1672,6.7989,5.181,,0.3564,11913.525,8283.2255,5066.073,167146.7558,116213.6538
603590.SH,20260819,31.21,1.3972,2.5595,0.82,29.9018,29.4204,1.5406,5.423,5.4061,1.925,1.1073,15901.0477,15822.3477,8637.1717,496271.7705,493815.5435
600996.SH,20260819,6.51,1.7076,3.2235,1.35,,,5.1731,6.4163,6.5994,,,124679.9854,124679.9854,66047.039,811666.7349,811666.7349
600808.SH,20260819,2.45,0.8563,2.2874,0.96,,,0.7839,0.2434,0.2488,,,770068.1186,596775.1186,223407.4037,1886666.894,1462099.044
002022.SZ,20260819,5.5,1.4445,1.7754,0.92,,,1.1162,1.7225,1.715,,,51439.7174,51432.4049,41846.1011,282918.405,282878.2
002295.SZ,20260819,8.69,1.5704,2.2441,1.53,,,1.6766,0.468,0.4444,0.4143,0.4143,25061.6,25042.7,17524.23,217785.304,217621.063
000429.SZ,20260819,13.1,0.6789,1.7773,1.29,15.2051,17.1642,2.3769,6.1278,6.0895,3.9924,4.6107,209080.6126,130332.9906,49783.9954,2738955.991,1707362.169
002786.SZ,20260819,7.44,1.5395,2.4405,1.3,,,18.5069,1.6011,1.5778,,,49561.2,49411.2,31169.84,368735.328,367619.328
001227.SZ,20260819,2.13,1.6237,1.8265,1.23,6.5056,6.6004,0.3941,1.5564,1.5572,4.7436,3.7559,569569.7168,421750.0031,374940.4731,1213183.4823,898327.5
002095.SZ,20260819,13.89,0.9456,1.687,1.12,,,4.0055,6.6762,6.7662,0.36,0.36,25272.0,25170.8415,14108.3104,351028.08,349622.9676
300048.SZ,20260819,4.87,0.8545,1.048,0.7,88.9268,247.5558,3.0386,0.7403,0.8007,,,113234.7357,113023.1607,92154.6189,551453.1838,550422.7892
002968.SZ,20260819,9.07,2.2128,4.5137,2.01,21.6327,21.5722,1.6472,0.6811,0.6719,4.7609,1.6388,22627.7783,21301.1458,10442.4532,205233.9646,193201.4305
000766.SZ,20260819,16.07,1.6267,2.025,0.95,452.994,487.9075,6.6956,13.2753,13.266,,,96649.4707,96600.7681,77600.7681,1553156.9829,1552374.3739
920735.BJ,20260819,24.11,2.0529,2.8386,0.79,13.1319,12.6477,2.3652,2.9414,2.8366,1.1563,1.5082,12904.7589,11413.2954,8254.3639,311133.7371,275174.5521
605060.SH,20260819,42.38,2.397,6.3385,1.21,44.7804,41.8082,4.034,8.1292,7.7482,0.82,0.8257,24059.2,23888.4,9033.9,1019628.896,1012390.392
002630.SZ,20260819,1.6,1.0217,1.0552,1.0,,,,1.1269,1.5802,,,118080.0,107653.8815,104239.7887,188928.0,172246.208
605398.SH,20260819,19.95,1.0736,3.4673,0.45,201.228,235.1486,3.1243,5.9392,5.9207,0.074,0.1481,16271.6379,16271.6379,5038.2605,324619.218,324619.218
002800.SZ,20260819,13.3,2.8159,5.4999,1.19,,,4.0986,1.7813,1.8016,0.2256,,15225.3067,14784.2866,7569.5266,202496.623,196631.057
600791.SH,20260819,7.28,3.03,5.5413,0.58,,,,1.4696,1.4499,,,45288.0,45231.3696,24733.0051,329696.64,329284.3736
301336.SZ,20260819,42.13,3.3081,3.9767,0.72,71.5861,75.3051,2.5953,6.4103,7.0772,0.4101,0.4555,5190.454,4016.5926,3341.3387,218673.6585,169218.9367
301398.SZ,20260819,31.78,3.4273,12.2119,2.72,77.3634,265.2824,3.2295,8.2999,7.8594,0.8428,0.472,11200.1206,10918.1956,3064.1956,355939.8327,346980.2562
688519.SH,20260819,278.5,3.2934,8.0703,1.0,272.5352,177.3375,22.7081,12.5287,10.7241,0.0345,0.1113,23518.0442,23518.0442,9597.2953,6549774.14,6549774.14
002883.SZ,20260819,9.11,0.8209,1.2871,0.81,,,3.0374,3.8488,3.7374,0.2195,,15615.7166,15331.6049,9778.8443,142259.1181,139670.876
600958.SH,20260819,8.88,0.5871,0.8422,1.01,13.393,13.0423,0.9221,4.9127,4.8479,2.4572,3.5739,849664.5292,746948.2864,520705.4164,7545021.0264,6632900.8152
000050.SZ,20260819,6.41,1.1316,2.0172,1.16,93.283,,0.5769,0.431,0.438,,,243577.5599,243575.6474,136643.969,1561332.1596,1561319.9165
600302.SH,20260819,6.4,1.116,1.95,0.81,,,4.5695,6.5665,6.813,,,34600.9804,34600.9804,19801.8356,221446.272,221446.272
002137.SZ,20260819,7.68,6.9037,8.1432,1.35,102.8834,74.3215,2.9047,6.5338,6.0611,,0.651,57750.4854,39645.8956,33611.0973,443523.7632,304480.512
001330.SZ,20260819,4.65,4.5363,5.3686,0.75,,,1.6816,5.102,6.3615,,,137451.8984,116284.7322,98256.9433,639151.335,540723.9945
000962.SZ,20260819,50.95,6.1955,10.5058,0.96,104.0451,104.921,6.7109,17.414,15.976,0.2386,0.3118,52738.516,50302.1078,29664.2064,2687027.594,2562892.5045
688371.SH,20260819,27.85,3.4578,8.5719,1.3,309.2607,3478.7593,4.7799,17.6559,18.7098,,0.1744,33547.2356,33547.2356,13532.3022,934290.634,934290.634
301509.SZ,20260819,30.9,5.7116,5.7116,0.51,35.5109,50.2722,1.6746,5.821,6.0899,1.2945,2.9126,12044.6669,5674.0928,5674.0928,372179.994,175329.381
300368.SZ,20260819,7.48,5.74,8.199,0.87,,,82.0837,26.4873,26.6966,,,52894.3475,52894.3475,37030.2475,395649.738,395649.738
300195.SZ,20260819,5.37,2.4387,2.6181,0.9,94.5568,,0.8518,1.4012,1.449,,0.3724,42370.7756,31386.5031,29236.0781,227531.0349,168545.505
605358.SH,20260819,45.01,10.8599,13.927,1.74,,507.0006,3.2419,9.6791,8.6472,,0.3321,77219.9373,77219.9373,60214.2005,3475669.4994,3475669.4994
301563.SZ,20260819,122.96,11.0734,11.0734,1.12,105.2635,49.3606,7.7379,3.2149,2.291,,0.3128,8465.0928,1913.5696,1913.5696,1040867.4664,235292.5672
002391.SZ,20260819,5.1,1.804,2.0243,0.87,81.7222,63.4475,0.7929,0.8989,0.879,,3.7723,64959.255,46409.8311,41359.1567,331292.175,236690.133
300380.SZ,20260819,27.49,1.9662,3.2182,1.01,127.7253,102.6133,9.2269,3.7156,3.6493,0.1819,0.3638,13843.905,12736.5543,7781.2692,380568.811,350127.7595
600827.SH,20260819,7.49,0.878,2.0027,1.09,21.1755,10.8637,0.6494,0.5392,0.5543,3.5381,2.0027,178416.8117,160444.992,70337.9552,1336341.9069,1201732.9751
920363.BJ,20260819,10.14,2.2089,3.0692,1.24,265.4372,246.4493,3.6057,6.474,6.2726,,1.136,12402.2,7051.2401,5074.646,125758.308,71499.5746
688195.SH,20260819,161.88,8.234,12.6153,1.02,415.1283,407.0593,28.7998,50.0644,45.5564,0.0307,0.0724,18109.0,18109.0,11819.78,2931484.92,2931484.92
002728.SZ,20260819,9.31,3.1032,5.1467,0.75,58.5138,62.9902,2.587,5.169,5.6941,0.522,1.6031,51330.9812,50130.8912,30226.1535,477891.4238,466718.5859
600616.SH,20260819,4.23,1.2802,2.0165,0.81,1386.9622,6879.8309,1.4629,5.3627,5.5476,1.182,1.182,66900.495,66900.495,42471.3015,282989.115,282989.115
603858.SH,20260819,15.56,0.5066,1.1603,0.66,45.4816,43.8822,1.6055,1.3818,1.4062,2.5064,3.6449,105456.8442,105456.8442,46046.0427,1640908.4304,1640908.4304
300459.SZ,20260819,3.42,2.8279,2.8954,1.07,,,16.334,12.9823,13.097,,,351581.0939,328719.1562,321050.349,1202407.362,1124219.5272
300556.SZ,20260819,15.8,3.1463,3.2702,0.89,,,4.7761,3.1598,3.0985,,,12156.535,10850.6536,10439.3599,192073.174,171440.27
600976.SH,20260819,28.36,1.7585,2.4245,0.87,12.0897,12.894,1.5853,1.291,1.2983,3.1735,3.1735,15339.86,15329.86,11118.5986,435038.4296,434754.8296
301101.SZ,20260819,28.77,0.928,2.3045,1.2,30.0509,28.712,3.1879,7.006,6.7131,1.7312,1.7312,20151.21,19410.3143,7815.9793,579750.3117,558434.6187
688625.SH,20260819,57.27,2.379,5.6392,1.05,53.9225,50.4946,9.3638,15.2147,14.7558,0.8214,0.2869,25966.694,25966.694,10954.7464,1487112.3363,1487112.3363
688077.SH,20260819,29.75,7.2915,13.1095,2.03,59.3288,49.0008,3.0726,2.0705,1.79,0.6484,0.7132,11447.8504,11447.8504,6367.3092,340573.5375,340573.5375
603787.SH,20260819,9.98,1.0411,2.9542,0.78,45.3916,50.0921,1.4877,0.5584,0.5743,2.004,2.004,23014.379,23014.379,8110.459,229683.5124,229683.5124
301138.SZ,20260819,26.14,1.3296,2.6603,1.17,31.9898,33.2234,2.7267,4.6304,4.6582,0.3826,1.9128,12000.0,6856.014,3426.69,313680.0,179216.1014
001332.SZ,20260819,30.31,2.9103,5.0338,1.54,20.6273,17.2238,1.7634,3.97,3.4941,1.8801,1.8853,15468.6,6720.4901,3885.49,468853.266,203698.0519
002779.SZ,20260819,71.97,2.7469,4.8683,1.33,77.071,83.6436,14.1399,13.0613,11.3985,0.1092,0.2404,18480.0,16580.8335,9355.5,1330005.6,1193322.3351
301008.SZ,20260819,41.79,14.3396,28.6958,0.93,166.6733,244.9234,3.6264,4.7726,4.8343,0.206,0.067,13096.3234,11564.0734,5778.6634,547295.2128,483262.4853
301131.SZ,20260819,33.21,2.432,2.8846,1.3,55.4677,69.3282,1.638,1.118,1.1152,1.6057,1.0686,5466.2433,3915.4877,3301.1705,181534.1625,130033.4229
002948.SZ,20260819,5.89,1.7688,2.0119,2.46,6.6082,6.2858,0.8057,2.3525,2.3057,2.7165,3.056,582035.4724,352219.4756,309668.7915,3428188.9183,2074572.7372
301528.SZ,20260819,52.9,5.3998,6.3194,1.83,71.4077,69.0536,2.9911,21.0485,20.1065,0.2112,0.1408,8975.5,4625.6333,3952.497,474803.95,244695.827
301280.SZ,20260819,41.37,2.065,3.6317,1.36,37.9085,37.4659,4.0081,4.5041,4.246,1.4799,0.3453,19149.2196,9943.3446,5653.7691,792203.2314,411355.9758
688375.SH,20260819,82.74,1.2887,4.3131,2.15,97.1659,109.3804,7.6241,20.6682,20.9415,0.4834,0.5149,59601.49,59601.49,17808.0411,4931427.2826,4931427.2826
688067.SH,20260819,22.13,1.4817,2.7592,1.23,52.1302,50.2083,2.8835,6.8503,6.8582,0.6885,0.6885,6800.0,6800.0,3651.7142,150484.0,150484.0
605369.SH,20260819,17.35,0.5131,1.6105,0.68,74.0398,67.9942,2.2202,3.3579,3.2881,1.6497,0.8661,21980.3029,21980.3029,7003.462,381358.205,381358.205
002791.SZ,20260819,14.45,1.792,2.4932,1.06,,,0.9566,0.9224,0.9404,1.3668,,35388.5013,21770.4542,15647.2957,511363.825,314583.0025
001260.SZ,20260819,17.74,5.8136,6.9732,1.07,49.5498,54.9413,2.4534,3.5436,3.5682,0.7103,1.212,11500.0,11500.0,9587.5,204010.0,204010.0
300989.SZ,20260819,13.06,3.1694,4.2104,0.9,140.7909,,2.8448,8.6787,9.6904,,0.0763,21055.8267,16289.4292,12261.6425,274989.1398,212739.9558
300895.SZ,20260819,54.02,7.7268,15.7494,0.8,,,10.1705,29.2369,28.554,,,14080.0657,13817.2254,6778.895,760605.3814,746406.7646
600997.SH,20260819,5.57,1.1157,3.6316,1.99,,,0.6532,0.5085,0.5112,4.6679,0.3591,158779.9851,158779.9851,48778.1263,884404.5443,884404.5443
000565.SZ,20260819,6.21,5.8776,9.8861,4.15,332.406,97.2359,2.0979,6.8267,6.5107,0.2415,0.2415,43359.222,43359.222,25778.3238,269260.7562,269260.7562
603836.SH,20260819,8.85,0.9711,2.1179,0.92,96.9398,53.079,1.4557,0.2907,0.2933,1.1958,1.5984,28620.9332,27892.9332,12789.6793,253295.2305,246852.4305
301053.SZ,20260819,41.5,3.1242,7.5161,0.51,329.3038,260.0177,6.1113,8.274,8.1714,0.4481,0.1721,13188.5317,12247.2958,5090.7456,547324.41,508262.95
002038.SZ,20260819,5.85,3.0169,4.0534,0.72,,,1.1795,9.6369,10.1591,0.3419,0.1709,102735.0,85191.1316,63406.9769,600999.75,498368.1105
301387.SZ,20260819,54.35,6.4379,8.406,1.14,321.8999,,3.5735,3.661,3.4741,0.2739,0.183,10730.1904,4268.2602,3268.9508,583185.8265,231979.931
301429.SZ,20260819,17.01,2.758,3.4418,1.02,39.2858,41.215,1.4825,2.0744,2.0697,2.0005,1.7568,11822.0,4402.1011,3527.5411,201092.22,74879.721
688428.SH,20260819,30.58,4.2416,4.2416,0.79,84.2055,74.0764,7.3662,22.7796,21.4487,,,176910.7002,27282.2767,27282.2767,5409929.206,834292.1224
300043.SZ,20260819,4.42,2.1714,3.1814,0.85,18.2343,13.7137,3.0755,2.6282,2.8427,0.2258,1.1311,124419.8401,124353.9501,84876.6034,549935.6928,549644.459
000037.SZ,20260819,9.56,4.6567,7.8856,0.62,35.7829,31.0862,3.4099,14.3457,13.2979,,0.3347,60276.2596,33890.815,20013.5196,576241.0456,323996.2392
600704.SH,20260819,4.84,0.6463,1.1393,1.36,6.9077,6.9323,0.5938,0.042,0.0419,4.3388,4.5204,517117.989,517117.989,293363.8419,2502851.0716,2502851.0716
001328.SZ,20260819,28.65,0.7973,2.8011,0.74,27.2412,26.001,3.1351,2.8749,2.77,2.6178,2.9668,17217.38,16171.69,4603.12,493277.937,463318.9185
601068.SH,20260819,4.4,0.4617,3.9937,0.82,51.0178,50.1425,4.2319,0.5699,0.5865,,,298691.7967,255959.0667,29590.6667,1314243.92,1126219.908
688450.SH,20260819,32.91,4.2942,6.2644,1.13,,,2.3217,10.0723,9.7879,,,6600.0,4893.0672,3354.1878,217206.0,161030.9337
603813.SH,20260819,31.1,1.0462,2.9844,1.4,,,6.5825,9.5475,9.6621,,,10501.5,10501.5,3681.2,326596.65,326596.65
301186.SZ,20260819,34.1,1.4436,2.7663,1.23,29.5345,31.6798,2.4204,4.9385,4.7004,1.5346,1.5609,11474.3504,10788.3093,5629.7076,391275.335,367881.371
603306.SH,20260819,70.11,4.4178,6.0687,1.01,106.0821,161.5008,7.1874,9.2276,9.3202,0.1239,0.1118,32949.5697,32949.5697,23986.2694,2310094.3527,2310094.3527
601212.SH,20260819,5.4,1.513,4.1643,0.6,,,2.5156,0.4679,0.4599,0.0741,,740477.4511,740477.4511,269034.0933,3998578.23,3998578.23
300781.SZ,20260819,26.9,2.8404,4.148,0.49,,,8.0229,7.0414,6.8506,,,16417.534,12113.7481,8295.2469,441631.826,325859.875
301086.SZ,20260819,117.5,6.2119,8.3463,1.41,145.7565,121.6175,7.4292,16.23,14.4994,0.4868,0.3638,12586.42,6976.0863,5192.0782,1478904.35,819690.575
300578.SZ,20260819,15.26,4.6478,6.3922,2.07,,,2.6241,6.5815,6.947,,,19826.974,19821.6115,14412.6115,302559.5622,302477.7686
688133.SH,20260819,22.78,2.605,2.8904,0.69,,,1.3768,1.4856,1.4981,0.3073,,16443.6977,16443.6977,14819.7545,374587.486,374587.486
688506.SH,20260819,289.78,0.3865,1.7668,0.86,,,21.1992,47.4751,46.9691,,,41287.3817,41287.3817,9031.5984,11964256.9764,11964256.9764
600854.SH,20260819,4.47,1.0101,1.4898,0.9,18.193,18.4088,0.9366,24.4783,22.6519,2.6846,2.6846,51945.8538,51945.8538,35218.3425,232197.9495,232197.9495
688167.SH,20260819,266.9,10.0696,11.5582,0.97,,,15.2763,39.4706,38.3464,,,13013.8971,13013.8971,11337.7717,3473409.91,3473409.91
601106.SH,20260819,2.98,0.8398,2.0932,1.26,,,3.9565,2.0817,2.0478,,,685778.2927,685778.2927,275153.0356,2043619.3042,2043619.3042
301128.SZ,20260819,106.87,4.5814,8.0517,0.89,109.2594,89.5362,16.1258,8.5086,6.5758,0.2864,0.5347,14481.7778,12738.9383,7248.3355,1547667.8286,1361410.5178
300523.SZ,20260819,19.31,1.1213,2.3508,1.62,,,4.6412,3.0598,3.0137,,,23263.7638,23263.0438,11096.6846,449223.279,449209.3758
688550.SH,20260819,39.45,3.5124,5.9301,1.02,22.4582,22.6028,2.0785,4.1437,4.0596,1.4619,2.2526,17606.8116,17606.8116,10428.5374,694588.6545,694588.6545
601121.SH,20260819,7.32,1.3347,2.992,0.7,51.3385,45.8156,1.6462,4.4697,4.4983,0.4164,0.9795,98424.2748,80000.0,35685.6605,720465.6564,585600.0
002057.SZ,20260819,8.47,2.6333,3.936,1.27,36.2287,35.5913,1.9567,2.0397,1.9978,1.464,1.3932,75388.3706,75331.3909,50399.2648,638539.4939,638056.8733
600483.SH,20260819,10.3,0.3672,1.063,0.73,9.6834,10.0294,1.0279,2.0825,2.1072,3.7184,4.1359,278014.6609,278014.6609,96041.1865,2863550.998,2863550.998
600438.SH,20260819,12.3,1.088,1.9867,0.6,,,1.5839,0.6582,0.6894,,,450199.094,450199.094,246545.6453,5537448.807,5537448.807
300639.SZ,20260819,6.0,3.8666,6.2057,0.89,,,1.0186,5.7927,5.9247,,,64650.0674,63020.2146,39265.901,387900.4044,378121.2876
603915.SH,20260819,12.87,1.3908,3.8947,1.94,36.5721,34.7979,2.2665,3.2487,3.1818,1.8368,1.6937,66788.248,65663.248,23448.4204,859564.7775,845086.0275
002935.SZ,20260819,15.99,1.7543,3.0777,1.71,104.0732,102.0268,4.1753,6.8811,6.8218,0.3162,0.3144,42183.7182,41509.0883,23660.9251,674517.6828,663730.3491
002472.SZ,20260819,36.3,4.9803,5.8234,1.59,24.4586,24.3028,2.9941,3.3861,3.3747,1.1089,1.267,84999.7692,74859.5366,64021.5087,3085491.651,2717401.302
688783.SH,20260819,34.3,23.6549,23.6549,1.94,,,11.2894,52.2781,50.9488,,,403780.0,26890.0,26890.0,13849654.0,922327.0
000799.SZ,20260819,38.28,2.4205,3.5081,0.8,,,3.2982,11.2274,11.5054,1.5674,0.7837,32492.898,32489.823,22417.0939,1243828.212,1243710.3096
603050.SH,20260819,18.57,1.2892,2.7394,0.94,29.0323,32.8983,3.9028,1.7069,1.7247,0.7277,1.0681,40331.9193,40331.9193,18981.5625,748963.7544,748963.7544
601512.SH,20260819,7.72,0.1965,1.0344,1.14,10.9577,12.6321,0.7502,3.5999,4.0298,1.658,2.7461,149889.0,149889.0,28479.0,1157143.08,1157143.08
688808.SH,20260819,2221.02,5.7977,5.7977,1.25,1313.1156,834.5637,222.2275,190.9644,153.9995,,,10266.6667,1929.6144,1929.6144,22802457.1932,4285702.4022
300333.SZ,20260819,11.29,14.2569,16.6233,0.89,,,6.728,29.6906,30.2078,,,33600.0,33478.0067,28712.1215,379344.0,377966.7329
603307.SH,20260819,24.94,0.8484,3.3438,1.31,22.5417,22.0305,1.7031,2.8995,2.8025,2.7571,3.8681,9871.165,9715.0,2465.0,246186.9798,242292.1
002397.SZ,20260819,3.57,4.682,6.5099,2.54,56.0008,47.752,2.1788,1.5896,1.5651,,,74778.1443,64784.8098,46594.3243,266957.9598,231281.7717
605507.SH,20260819,15.71,0.5898,1.3175,0.71,14.9738,17.3943,1.4633,2.0446,2.0058,2.7258,2.728,78235.29,78235.29,35025.775,1229076.4059,1229076.4059
300094.SZ,20260819,2.88,9.6304,12.2391,1.92,,,34.1977,1.0187,1.0257,,,112816.7253,110551.7399,86988.6207,324912.1824,318389.0112
301002.SZ,20260819,29.15,9.9372,11.3478,1.56,,345.9589,3.5866,4.1126,3.8197,,,13493.6678,8779.5395,7688.1894,393340.4805,247731.858
002967.SZ,20260819,17.18,0.8855,1.5558,1.14,25.8839,25.1662,2.2331,3.0495,2.9711,2.8048,1.8832,63962.1152,60386.9685,34371.8637,1098869.2216,1037448.1446
603117.SH,20260819,3.69,1.4655,2.1658,1.31,142.3753,300.8098,2.1563,8.9447,9.5677,,,59919.7742,59919.7742,40544.796,221103.9513,221103.9513
603926.SH,20260819,15.25,2.96,4.9968,1.34,45.8605,44.1119,2.0306,1.4918,1.4819,1.7204,0.8525,23298.6611,23083.8611,13674.3021,355304.565,352028.865
600177.SH,20260819,7.91,0.5918,1.3487,1.09,14.9433,14.2542,0.8618,3.1577,3.1342,5.8013,5.5222,462344.1902,450344.1933,197587.3041,3657142.5429,3562222.5429
920249.BJ,20260819,10.14,7.7646,7.8633,1.57,101.0058,79.005,5.5173,1.7581,1.6739,,,42163.0,12466.9576,12310.5076,427532.82,126414.9501
002869.SZ,20260819,15.55,1.5528,2.0035,1.12,,,1.3646,5.925,5.6971,1.2618,,17691.4991,15751.7204,12208.0166,275102.825,244939.246
000681.SZ,20260819,16.94,3.0938,4.1479,0.67,142.938,39.0331,3.0958,15.245,15.3254,0.1415,0.0884,70057.7436,67613.5043,50431.1047,1186778.1156,1145372.69
603095.SH,20260819,14.2,5.1787,16.8926,1.05,42.9533,55.3641,1.569,3.4457,3.7806,6.11,2.1035,25826.92,25826.92,7917.7144,366742.264,366742.264
688217.SH,20260819,23.6,2.0615,3.2741,1.26,,,1.5695,7.4365,8.0965,0.7117,0.7117,5585.5896,5585.5896,3516.9312,131819.924,131819.924
600330.SH,20260819,26.65,14.3825,17.7336,1.26,,,4.238,10.2702,9.9871,0.0814,,123343.4416,123343.4416,100035.6343,3287102.676,3287102.676
000517.SZ,20260819,2.27,1.4061,4.7502,0.9,,,1.5563,1.2989,2.0796,,,318392.2485,249198.6416,73767.1421,722750.4075,565680.9128
601226.SH,20260819,5.99,0.7739,2.0955,1.11,44.4231,37.2508,1.6012,0.6677,0.6597,0.5698,0.8013,116222.37,116222.37,42921.6044,696171.9963,696171.9963
603098.SH,20260819,9.84,1.0997,2.8234,1.13,51.5012,58.657,1.8577,1.7664,1.8783,0.5083,1.0166,53951.9978,53879.9978,20986.237,530887.68,530179.2
300313.SZ,20260819,14.45,31.3246,64.9947,4.36,,,94.3059,17.2992,11.7766,,,23977.8994,19735.2789,9511.5479,346480.655,285174.796
300272.SZ,20260819,5.83,2.2579,2.7388,0.57,63.6482,87.9735,2.8197,1.9364,1.9313,2.8639,3.0875,61146.9472,46447.2015,38291.587,356486.7022,270787.1847
600463.SH,20260819,7.99,0.9181,2.2101,0.98,,,2.7004,4.3556,3.6431,,,30000.0,30000.0,12461.9181,239700.0,239700.0
300766.SZ,20260819,21.51,6.311,6.8042,0.71,,,5.4219,16.4671,15.7978,,,39474.9757,35793.2913,33198.8027,849106.6047,769913.6679
600518.SH,20260819,1.35,1.2422,1.665,0.67,1807.6118,,2.5667,3.5545,3.7095,,,1382889.669,1382235.2188,1031293.84,1866901.0545,1866017.547
600527.SH,20260819,2.1,2.778,3.9619,1.17,172.4282,166.1056,1.7536,6.9983,6.7677,2.3601,1.4084,173176.0902,173176.0902,121428.8896,363669.789,363669.789
002303.SZ,20260819,4.62,7.8277,9.3175,1.74,27.1126,29.2413,1.575,1.7818,1.811,4.2641,3.1602,153132.3685,96688.1057,81228.362,707471.5494,446699.0682
002284.SZ,20260819,9.74,8.7914,15.28,3.09,14.6876,12.9074,2.0264,1.2839,1.2487,0.5133,1.0267,73910.0348,73218.8348,42126.7573,719883.6922,713151.4042
300866.SZ,20260819,114.91,0.8682,1.2446,0.9,26.55,26.8045,6.0515,2.2145,2.1032,1.8969,2.0818,58805.4318,30928.4988,21575.5838,6757331.9613,3553993.935
688366.SH,20260819,31.12,0.3381,0.7523,0.68,28.3706,30.3995,1.3083,2.8796,2.9355,3.1751,3.1751,22883.2195,19405.1855,8720.3855,712125.8064,603889.5128
